h3_10_id,ratio,hex
8a2f5a36e467fff,0.673469387755102,"POLYGON((139.630632466619 35.682257486895, 139.63067247971 35.6829410851014, 139.630024934874 35.6833257230645, 139.629337387673 35.6830267605124, 139.629297387448 35.6823431674992, 139.629944921558 35.6819585318448, 139.630632466619 35.682257486895))"
8a2f5a36841ffff,0.61027190332326287,"POLYGON((139.609034703939 35.679525370256, 139.609074506712 35.680208878429, 139.608427050785 35.6805933576459, 139.607739802814 35.6802943263858, 139.6077000129 35.6796108234109, 139.608347458099 35.6792263464979, 139.609034703939 35.679525370256))"
8a2f5a345757fff,0.84897959183673466,"POLYGON((139.629890021607 35.703919651518, 139.629930039142 35.7046032780761, 139.629282308399 35.7049878362809, 139.628594570853 35.7046887656217, 139.628554566192 35.7040051442579, 139.629202286204 35.703620588359, 139.629890021607 35.703919651518))"
8a2f5a341127fff,0.34782608695652173,"POLYGON((139.619566180739 35.7107554465914, 139.619606102065 35.7114390418759, 139.618958343067 35.7118234963486, 139.618270673478 35.7115243532343, 139.618230765025 35.7108407631468, 139.618878513288 35.7104563109767, 139.619566180739 35.7107554465914))"
8a2f5a36bc97fff,0.69565217391304346,"POLYGON((139.597618568847 35.6905459084675, 139.597658267111 35.6912293870902, 139.59701075 35.6916137398217, 139.596323545358 35.6913146116307, 139.596283859954 35.6906311382095, 139.596931366332 35.6902467877777, 139.597618568847 35.6905459084675))"
8a2f5a344857fff,0.69565217391304346,"POLYGON((139.659640625312 35.6968637476595, 139.659680926888 35.6975474824138, 139.659033167904 35.6979322962706, 139.658345118067 35.6976333730591, 139.658304829369 35.6969496434918, 139.65895257763 35.6965648319489, 139.659640625312 35.6968637476595))"
8a2f5a341117fff,1.3913043478260869,"POLYGON((139.619685946973 35.7128062358716, 139.619725870555 35.7134898345825, 139.619078093375 35.7138742829728, 139.618390403348 35.7135751303498, 139.618350492639 35.712891536836, 139.618998259084 35.712507090748, 139.619685946973 35.7128062358716))"
8a2f5a36e84ffff,0.75572519083969469,"POLYGON((139.627850126763 35.6690562188066, 139.627890105868 35.6697397867539, 139.627242684031 35.6701244480971, 139.62655529381 35.6698255391832, 139.626515327566 35.6691419764292, 139.627162738682 35.6687573173958, 139.627850126763 35.6690562188066))"
8a2f5a341087fff,0.51219512195121952,"POLYGON((139.617254456047 35.7170783686432, 139.617294358394 35.7177619638069, 139.616646551426 35.7181463786523, 139.615958852848 35.7178471960326, 139.615918963376 35.7171636060666, 139.616566759607 35.7167791935225, 139.617254456047 35.7170783686432))"
8a2f5a36a237fff,0.54777070063694266,"POLYGON((139.602469053825 35.6933232218799, 139.602508800472 35.6940067238699, 139.601861244566 35.694391104862, 139.601173952748 35.6940919815637, 139.601134218964 35.693408484774, 139.601781764135 35.6930241060824, 139.602469053825 35.6933232218799))"
8a2f5a36a157fff,0.64529914529914534,"POLYGON((139.610359004495 35.6907607124442, 139.610398826073 35.6914442421859, 139.609751268577 35.6918286933412, 139.609063900235 35.691529612452, 139.60902409152 35.6908460879086, 139.609671638285 35.6904616390561, 139.610359004495 35.6907607124442))"
8a2f5a341d8ffff,0.67441860465116277,"POLYGON((139.627819086168 35.7143449834082, 139.627859089261 35.7150286167198, 139.627211274177 35.7154131231586, 139.626523466733 35.7151139939816, 139.626483476516 35.7144303658652, 139.627131280866 35.7140458617305, 139.627819086168 35.7143449834082))"
8a2f5a36a617fff,0.67441860465116277,"POLYGON((139.60695114743 35.7012696229798, 139.606990941662 35.7019531543242, 139.606343303179 35.7023375430397, 139.6056558812 35.7020383981101, 139.605616099834 35.7013548719651, 139.606263727583 35.7009704855503, 139.60695114743 35.7012696229798))"
8a2f5a34c4effff,0.67441860465116277,"POLYGON((139.59443468127 35.7164746916211, 139.59447436255 35.7171581949567, 139.593826629798 35.7175424342166, 139.593139226508 35.7172431678451, 139.593099558097 35.7165596697126, 139.593747280107 35.7161754327485, 139.59443468127 35.7164746916211))"
8a2f5a363cdffff,0.67441860465116277,"POLYGON((139.658307964765 35.6856252825852, 139.658348247376 35.6863089958076, 139.657700589998 35.6866938376437, 139.65701266073 35.6863949639425, 139.656972390994 35.6857112559069, 139.657620037651 35.6853264163857, 139.658307964765 35.6856252825852))"
8a2f5a36a04ffff,0.71171171171171166,"POLYGON((139.605746559283 35.6920847236068, 139.605786336964 35.6927682368747, 139.605138781907 35.6931526476082, 139.604451459902 35.6928535427721, 139.604411695085 35.6921700347037, 139.605059239409 35.6917856262717, 139.605746559283 35.6920847236068))"
8a2f5a36e22ffff,1.2121212121212122,"POLYGON((139.618258411628 35.6768761189607, 139.618298302172 35.6775596600569, 139.617650841389 35.6779442200922, 139.616963500787 35.6776452367247, 139.616923623104 35.6769617008244, 139.617571073161 35.6765771430955, 139.618258411628 35.6768761189607))"
8a2f5a344037fff,1.2121212121212122,"POLYGON((139.659395861727 35.7040859424227, 139.659436164838 35.704769686608, 139.658788343853 35.7051544738989, 139.658100230482 35.7048555146916, 139.658059940252 35.7041717756937, 139.658707750512 35.7037869907157, 139.659395861727 35.7040859424227))"
8a2f5a36a2c7fff,0.71698113207547165,"POLYGON((139.598583734031 35.6956294246877, 139.598623444335 35.696312914517, 139.597975880149 35.6966972573863, 139.597288616393 35.6963981081269, 139.597248918951 35.695714623499, 139.597896472402 35.6953302829291, 139.598583734031 35.6956294246877))"
8a2f5a36e81ffff,0.71698113207547165,"POLYGON((139.631974696213 35.6708496029954, 139.632014716163 35.6715331899823, 139.631367266323 35.6719178773033, 139.630679807254 35.6716189753268, 139.630639800166 35.6709353935322, 139.631287239285 35.6705507085217, 139.631974696213 35.6708496029954))"
8a2f5a363957fff,0.71698113207547165,"POLYGON((139.656247665464 35.6734047080097, 139.656287921546 35.6740883953256, 139.655640376461 35.674473262799, 139.654952586011 35.6741744406404, 139.654912342798 35.6734907585112, 139.655559877166 35.6731058933539, 139.656247665464 35.6734047080097))"
8a2f5a36a58ffff,0.77114427860696522,"POLYGON((139.617632228468 35.700587049043, 139.617672125642 35.7012706219727, 139.617024460828 35.701655096159, 139.616336909571 35.7013559951122, 139.616297025266 35.7006724273796, 139.616944679348 35.7002879554966, 139.617632228468 35.700587049043))"
8a2f5a34425ffff,0.89367088607594936,"POLYGON((139.644701793674 35.7050292178566, 139.644741955108 35.7057129049636, 139.644094170113 35.7060975746641, 139.643406234413 35.7057985549483, 139.643366085856 35.7051148730322, 139.644013860123 35.704730205641, 139.644701793674 35.7050292178566))"
8a2f5a36ed6ffff,0.35,"POLYGON((139.636099678753 35.6726429455335, 139.636139739557 35.673326551556, 139.635492261719 35.6737112648583, 139.634804733798 35.6734123698269, 139.634764685858 35.672728768996, 139.635412152976 35.6723440580049, 139.636099678753 35.6726429455335))"
8a2f5a36e4a7fff,0.35,"POLYGON((139.634878142155 35.6861020480142, 139.634918198374 35.6867856686977, 139.634270607359 35.6871703265796, 139.63358297085 35.6868713614686, 139.6335429275 35.6861877459775, 139.63419050779 35.685803090405, 139.634878142155 35.6861020480142))"
8a2f5a341d37fff,0.475,"POLYGON((139.6296424456 35.711140508541, 139.629682464615 35.7118241445065, 139.629034671879 35.7122086760983, 139.628346870862 35.7119095694196, 139.628306864723 35.7112259386487, 139.628954646725 35.7108414093618, 139.6296424456 35.711140508541))"
8a2f5a341637fff,0.575,"POLYGON((139.613487230016 35.7214355268996, 139.613527098247 35.722119113309, 139.612879264783 35.7225034839132, 139.612191573827 35.7222042658081, 139.61215171847 35.7215206845976, 139.612799541195 35.7211363162932, 139.613487230016 35.7214355268996))"
8a2f5a3632effff,0.7,"POLYGON((139.639491395945 35.6847765216414, 139.639531496073 35.6854601587713, 139.638883902672 35.6858448570771, 139.638196219867 35.6855459159424, 139.638156132608 35.6848622840037, 139.638803715285 35.6844775880085, 139.639491395945 35.6847765216414))"
8a2f5a34c477fff,0.7,"POLYGON((139.595650745958 35.7143391785939, 139.595690437863 35.7150226837088, 139.59504271999 35.7154069397465, 139.594355320954 35.715107688373, 139.594315641917 35.7144241884609, 139.594963349049 35.7140399347195, 139.595650745958 35.7143391785939))"
8a2f5a363a87fff,0.7,"POLYGON((139.647869726722 35.6790911771505, 139.647909904832 35.6797748393865, 139.647262335575 35.680159622284, 139.64657459893 35.6798607406322, 139.64653443369 35.6791770835852, 139.647181992225 35.6787923030009, 139.647869726722 35.6790911771505))"
8a2f5a34c68ffff,0.7,"POLYGON((139.5878781132 35.7189498557932, 139.587917732382 35.7196333365313, 139.587269997966 35.7200175162708, 139.586582655112 35.7197182129783, 139.586543048798 35.719034737445, 139.587190772471 35.7186505599994, 139.5878781132 35.7189498557932))"
8a2f5a341757fff,0.7,"POLYGON((139.612032156907 35.7194699478038, 139.61207201001 35.7201535255952, 139.611424198025 35.7205378915999, 139.610736543675 35.7202386775135, 139.610696703445 35.7195551049212, 139.611344504692 35.7191707412162, 139.612032156907 35.7194699478038))"
8a2f5a341a47fff,0.7,"POLYGON((139.607917201789 35.7063535249078, 139.607957008079 35.7070370674352, 139.607309322507 35.7074214462855, 139.606621841382 35.7071222803081, 139.606582047961 35.7064387429803, 139.607229722797 35.7060543664303, 139.607917201789 35.7063535249078))"
8a2f5a36bcd7fff,0.7,"POLYGON((139.594222335324 35.6897337562537, 139.594262000318 35.69041722015, 139.593614500538 35.6908015492239, 139.592927346498 35.6905024121025, 139.592887694363 35.6898189534083, 139.593535183409 35.6894346266334, 139.594222335324 35.6897337562537))"
8a2f5a34022ffff,0.7,"POLYGON((139.63012272356 35.7193442154698, 139.630162751627 35.7200278651288, 139.629514886151 35.7204123723983, 139.628827003344 35.7201132277045, 139.628786988156 35.7194295832403, 139.629434842897 35.7190450782749, 139.63012272356 35.7193442154698))"
8a2f5a34c037fff,0.825,"POLYGON((139.593958564228 35.7082727406459, 139.593998236537 35.7089562302769, 139.593350576502 35.7093404939034, 139.592663254898 35.7090412656021, 139.592623595455 35.708357781174, 139.59327124475 35.7079735198442, 139.593958564228 35.7082727406459))"
8a2f5a36e787fff,0.825,"POLYGON((139.627474725219 35.6855478006474, 139.627514709534 35.6862313910449, 139.626867145648 35.6866159932045, 139.626179608173 35.686317002659, 139.626139636724 35.6856334174556, 139.626787189884 35.6852488176036, 139.627474725219 35.6855478006474))"
8a2f5a36859ffff,0.95,"POLYGON((139.612431269257 35.6803369488572, 139.612471105305 35.681020471751, 139.61182363207 35.6814049746293, 139.611136333514 35.6811059523093, 139.611096510325 35.6804224346129, 139.611743972833 35.6800379340391, 139.612431269257 35.6803369488572))"
8a2f5a363327fff,0.95,"POLYGON((139.645927032946 35.6802455128464, 139.645967192886 35.6809291690254, 139.645319619453 35.6813139328692, 139.644631896802 35.6810150382211, 139.644591749731 35.6803313872316, 139.645239312442 35.6799466257005, 139.645927032946 35.6802455128464))"
8a2f5a3416e7fff,0.95,"POLYGON((139.61020824199 35.7226737513555, 139.610248079161 35.7233573264759, 139.609600244838 35.7237416673129, 139.608912584084 35.7234424307306, 139.608872759788 35.7227588608098, 139.609520583371 35.7223745222717, 139.61020824199 35.7226737513555))"
8a2f5a34c857fff,0.95,"POLYGON((139.594209474261 35.7010536149452, 139.594249145154 35.7017370951632, 139.593601547083 35.7021213854385, 139.592914288856 35.7018221931982, 139.592874630826 35.7011387181828, 139.59352221816 35.7007544302051, 139.594209474261 35.7010536149452))"
8a2f5a34c4b7fff,1.15,"POLYGON((139.599894569185 35.7181851934367, 139.599934304187 35.7188687210039, 139.599286540051 35.7192529969138, 139.598599051654 35.7189537429595, 139.598559329522 35.7182702205942, 139.599207082917 35.7178859469813, 139.599894569185 35.7181851934367))"
8a2f5a3622c7fff,1.15,"POLYGON((139.664013488302 35.6914348744938, 139.664053829256 35.6921186187975, 139.663406104287 35.6925034852132, 139.662718049086 35.6922046050095, 139.66267772101 35.6915208658915, 139.663325435258 35.6911360017915, 139.664013488302 35.6914348744938))"
8a2f5a36aa97fff,1.15,"POLYGON((139.606962075799 35.6899488478344, 139.607001864094 35.6906323628574, 139.606354323914 35.6910167903485, 139.60566700617 35.6907177005146, 139.605627230738 35.6900341906907, 139.606274760186 35.6896497655016, 139.606962075799 35.6899488478344))"
8a2f5a344b37fff,1.275,"POLYGON((139.656848229938 35.6949843568717, 139.65688850348 35.6956680778123, 139.656240769211 35.6960528763528, 139.655552772123 35.6957539516391, 139.655512511458 35.695070235886, 139.656160235004 35.694685439659, 139.656848229938 35.6949843568717))"
8a2f5a3622cffff,1.4,"POLYGON((139.66267772101 35.6915208658915, 139.662718049086 35.6922046050095, 139.662070327382 35.6925894607368, 139.661382288324 35.6922905750308, 139.661341973127 35.6916068410988, 139.661989684109 35.6912219876868, 139.66267772101 35.6915208658915))"
8a2f5a36e407fff,1.4,"POLYGON((139.633422801976 35.6841369064014, 139.633462843063 35.6848205184437, 139.632815273498 35.685205171707, 139.63212767357 35.6849062106188, 139.632087645351 35.6842226037691, 139.632735204191 35.683837952815, 139.633422801976 35.6841369064014))"
8a2f5a363a97fff,1.4,"POLYGON((139.648597657619 35.6800737155439, 139.648637843299 35.680757382101, 139.647990263322 35.6811421673119, 139.647302508386 35.6808432836523, 139.647262335575 35.680159622284, 139.647909904832 35.6797748393865, 139.648597657619 35.6800737155439))"
8a2f5a36a1a7fff,1.4,"POLYGON((139.614483442859 35.692555128514, 139.614523305282 35.6932386772923, 139.613875719743 35.6936231544174, 139.613188282512 35.6933240804604, 139.613148432953 35.6926405368795, 139.613796007762 35.6922560620581, 139.614483442859 35.692555128514))"
8a2f5a34510ffff,1.525,"POLYGON((139.635479064684 35.6963564788469, 139.635519132224 35.6970401167485, 139.634871450339 35.697424744295, 139.634183711642 35.6971257316318, 139.634143656973 35.6964420989228, 139.63479132813 35.6960574736845, 139.635479064684 35.6963564788469))"
8a2f5a34cc37fff,0.80851063829787229,"POLYGON((139.603303890675 35.7076770043448, 139.603343653051 35.7083605303875, 139.602695969924 35.7087448687998, 139.602008535159 35.7084456788704, 139.601968785651 35.7077621580284, 139.602616458041 35.7073778219151, 139.603303890675 35.7076770043448))"
8a2f5a34cc67fff,0.80851063829787229,"POLYGON((139.599179467158 35.7058818924377, 139.599219188686 35.7065653994466, 139.598571533629 35.7069497118941, 139.597884167781 35.7066505150344, 139.597844459119 35.7059670132272, 139.598492103438 35.7055827030779, 139.599179467158 35.7058818924377))"
8a2f5a344257fff,0.94571428571428573,"POLYGON((139.646037520921 35.7049435464937, 139.646077695233 35.7056272387913, 139.645429906963 35.706011919181, 139.644741955108 35.7057129049636, 139.644701793674 35.7050292178566, 139.645349571216 35.7046445397765, 139.646037520921 35.7049435464937))"
8a2f5a344a87fff,0.59259259259259256,"POLYGON((139.653810798744 35.700326861778, 139.65385104578 35.701010578344, 139.653203274236 35.7013953350045, 139.652515266381 35.7010963727869, 139.652475032223 35.7004126614094, 139.653122793042 35.700027907061, 139.653810798744 35.700326861778))"
8a2f5a363417fff,0.59259259259259256,"POLYGON((139.657942265253 35.6907961289917, 139.657982547118 35.6914798482356, 139.657334845936 35.6918646695843, 139.65664687361 35.6915657693748, 139.656606604621 35.6908820553181, 139.657254295081 35.6904972362837, 139.657942265253 35.6907961289917))"
8a2f5a36eb17fff,0.83898305084745761,"POLYGON((139.626515327566 35.6691419764292, 139.62655529381 35.6698255391832, 139.625907875254 35.6702101898482, 139.625220501176 35.6699112754497, 139.625180547792 35.6692277178893, 139.625827955627 35.6688430695337, 139.626515327566 35.6691419764292))"
8a2f5a34cc17fff,0.70289855072463769,"POLYGON((139.602695969924 35.7087448687998, 139.602735726988 35.709428393957, 139.602088036421 35.7098127239839, 139.601400599525 35.7095135265548, 139.601360855328 35.7088300065986, 139.602008535159 35.7084456788704, 139.602695969924 35.7087448687998))"
